00:37:44: Edge Data
00:37:44: ---------
  tri1=8, 
  v0=15, 
  v1=13, 
  degenerate=false 
}
00:37:44: Edge 16 = {
  tri0=7, 
  tri1=4294967295, 
  v0=13, 
  v1=12, 
  degenerate=true 
}
00:37:44: Edge 17 = {
  tri0=8, 
  tri1=43, 
  v0=18, 
  v1=19, 
  degenerate=false 
}
00:37:44: Edge 18 = {
  tri0=8, 
  tri1=9, 
  v0=19, 
  v1=16, 
  degenerate=false 
}
00:37:44: Edge 19 = {
  tri0=9, 
  tri1=10, 
  v0=19, 
  v1=17, 
  degenerate=false 
}
00:37:44: Edge 20 = {
  tri0=9, 
  tri1=4294967295, 
  v0=17, 
  v1=16, 
  degenerate=true 
}
00:37:44: Edge 21 = {
  tri0=10, 
  tri1=45, 
  v0=22, 
  v1=23, 
  degenerate=false 
}
00:37:44: Edge 22 = {
  tri0=10, 
  tri1=11, 
  v0=23, 
  v1=20, 
  degenerate=false 
}
00:37:44: Edge 23 = {
  tri0=11, 
  tri1=12, 
  v0=23, 
  v1=21, 
  degenerate=false 
}
00:37:44: Edge 24 = {
  tri0=11, 
  tri1=4294967295, 
  v0=21, 
  v1=20, 
  degenerate=true 
}
00:37:44: Edge 25 = {
  tri0=12, 
  tri1=47, 
  v0=26, 
  v1=27, 
  degenerate=false 
}
00:37:44: Edge 26 = {
  tri0=12, 
  tri1=13, 
  v0=27, 
  v1=24, 
  degenerate=false 
}
00:37:44: Edge 27 = {
  tri0=13, 
  tri1=14, 
  v0=27, 
  v1=25, 
  degenerate=false 
}
00:37:44: Edge 28 = {
  tri0=13, 
  tri1=4294967295, 
  v0=25, 
  v1=24, 
  degenerate=true 
}
00:37:44: Edge 29 = {
  tri0=14, 
  tri1=49, 
  v0=30, 
  v1=31, 
  degenerate=false 
}
00:37:44: Edge 30 = {
  tri0=14, 
  tri1=15, 
  v0=31, 
  v1=28, 
  degenerate=false 
}
00:37:44: Edge 31 = {
  tri0=15, 
  tri1=16, 
  v0=31, 
  v1=29, 
  degenerate=false 
}
00:37:44: Edge 32 = {
  tri0=15, 
  tri1=4294967295, 
  v0=29, 
  v1=28, 
  degenerate=true 
}
00:37:44: Edge 33 = {
  tri0=16, 
  tri1=51, 
  v0=34, 
  v1=35, 
  degenerate=false 
}
00:37:44: Edge 34 = {
  tri0=16, 
  tri1=17, 
  v0=35, 
  v1=32, 
  degenerate=false 
}
00:37:44: Edge 35 = {
  tri0=17, 
  tri1=18, 
  v0=35, 
  v1=33, 
  degenerate=false 
}
00:37:44: Edge 36 = {
  tri0=17, 
  tri1=4294967295, 
  v0=33, 
  v1=32, 
  degenerate=true 
}
00:37:44: Edge 37 = {
  tri0=18, 
  tri1=53, 
  v0=38, 
  v1=39, 
  degenerate=false 
}
00:37:44: Edge 38 = {
  tri0=18, 
  tri1=19, 
  v0=39, 
  v1=36, 
  degenerate=false 
}
00:37:44: Edge 39 = {
  tri0=19, 
  tri1=20, 
  v0=39, 
  v1=37, 
  degenerate=false 
}
00:37:44: Edge 40 = {
  tri0=19, 
  tri1=4294967295, 
  v0=37, 
  v1=36, 
  degenerate=true 
}
00:37:44: Edge 41 = {
  tri0=20, 
  tri1=55, 
  v0=42, 
  v1=43, 
  degenerate=false 
}
00:37:44: Edge 42 = {
  tri0=20, 
  tri1=21, 
  v0=43, 
  v1=40, 
  degenerate=false 
}
00:37:44: Edge 43 = {
  tri0=21, 
  tri1=22, 
  v0=43, 
  v1=41, 
  degenerate=false 
}
00:37:44: Edge 44 = {
  tri0=21, 
  tri1=4294967295, 
  v0=41, 
  v1=40, 
  degenerate=true 
}
00:37:44: Edge 45 = {
  tri0=22, 
  tri1=57, 
  v0=46, 
  v1=47, 
  degenerate=false 
}
00:37:44: Edge 46 = {
  tri0=22, 
  tri1=23, 
  v0=47, 
  v1=44, 
  degenerate=false 
}
00:37:44: Edge 47 = {
  tri0=23, 
  tri1=24, 
  v0=47, 
  v1=45, 
  degenerate=false 
}
00:37:44: Edge 48 = {
  tri0=23, 
  tri1=4294967295, 
  v0=45, 
  v1=44, 
  degenerate=true 
}
00:37:44: Edge 49 = {
  tri0=24, 
  tri1=59, 
  v0=50, 
  v1=51, 
  degenerate=false 
}
00:37:44: Edge 50 = {
  tri0=24, 
  tri1=25, 
  v0=51, 
  v1=48, 
  degenerate=false 
}
00:37:44: Edge 51 = {
  tri0=25, 
  tri1=26, 
  v0=51, 
  v1=49, 
  degenerate=false 
}
00:37:44: Edge 52 = {
  tri0=25, 
  tri1=4294967295, 
  v0=49, 
  v1=48, 
  degenerate=true 
}
00:37:44: Edge 53 = {
  tri0=26, 
  tri1=61, 
  v0=54, 
  v1=55, 
  degenerate=false 
}
00:37:44: Edge 54 = {
  tri0=26, 
  tri1=27, 
  v0=55, 
  v1=52, 
  degenerate=false 
}
00:37:44: Edge 55 = {
  tri0=27, 
  tri1=28, 
  v0=55, 
  v1=53, 
  degenerate=false 
}
00:37:44: Edge 56 = {
  tri0=27, 
  tri1=4294967295, 
  v0=53, 
  v1=52, 
  degenerate=true 
}
00:37:44: Edge 57 = {
  tri0=28, 
  tri1=63, 
  v0=58, 
  v1=59, 
  degenerate=false 
}
00:37:44: Edge 58 = {
  tri0=28, 
  tri1=29, 
  v0=59, 
  v1=56, 
  degenerate=false 
}
00:37:44: Edge 59 = {
  tri0=29, 
  tri1=30, 
  v0=59, 
  v1=57, 
  degenerate=false 
}
00:37:44: Edge 60 = {
  tri0=29, 
  tri1=4294967295, 
  v0=57, 
  v1=56, 
  degenerate=true 
}
00:37:44: Edge 61 = {
  tri0=30, 
  tri1=65, 
  v0=62, 
  v1=63, 
  degenerate=false 
}
00:37:44: Edge 62 = {
  tri0=30, 
  tri1=31, 
  v0=63, 
  v1=60, 
  degenerate=false 
}
00:37:44: Edge 63 = {
  tri0=31, 
  tri1=32, 
  v0=63, 
  v1=61, 
  degenerate=false 
}
00:37:44: Edge 64 = {
  tri0=31, 
  tri1=4294967295, 
  v0=61, 
  v1=60, 
  degenerate=true 
}
00:37:44: Edge 65 = {
  tri0=32, 
  tri1=67, 
  v0=66, 
  v1=67, 
  degenerate=false 
}
00:37:44: Edge 66 = {
  tri0=32, 
  tri1=33, 
  v0=67, 
  v1=64, 
  degenerate=false 
}
00:37:44: Edge 67 = {
  tri0=33, 
  tri1=4294967295, 
  v0=67, 
  v1=65, 
  degenerate=true 
}
00:37:44: Edge 68 = {
  tri0=33, 
  tri1=4294967295, 
  v0=65, 
  v1=64, 
  degenerate=true 
}
00:37:44: Edge 69 = {
  tri0=34, 
  tri1=69, 
  v0=70, 
  v1=71, 
  degenerate=false 
}
00:37:44: Edge 70 = {
  tri0=34, 
  tri1=35, 
  v0=71, 
  v1=68, 
  degenerate=false 
}
00:37:44: Edge 71 = {
  tri0=34, 
  tri1=4294967295, 
  v0=68, 
  v1=70, 
  degenerate=true 
}
00:37:44: Edge 72 = {
  tri0=35, 
  tri1=36, 
  v0=71, 
  v1=69, 
  degenerate=false 
}
00:37:44: Edge 73 = {
  tri0=36, 
  tri1=71, 
  v0=74, 
  v1=75, 
  degenerate=false 
}
00:37:44: Edge 74 = {
  tri0=36, 
  tri1=37, 
  v0=75, 
  v1=72, 
  degenerate=false 
}
00:37:44: Edge 75 = {
  tri0=37, 
  tri1=38, 
  v0=75, 
  v1=73, 
  degenerate=false 
}
00:37:44: Edge 76 = {
  tri0=38, 
  tri1=73, 
  v0=78, 
  v1=79, 
  degenerate=false 
}
00:37:44: Edge 77 = {
  tri0=38, 
  tri1=39, 
  v0=79, 
  v1=76, 
  degenerate=false 
}
00:37:44: Edge 78 = {
  tri0=39, 
  tri1=40, 
  v0=79, 
  v1=77, 
  degenerate=false 
}
00:37:44: Edge 79 = {
  tri0=40, 
  tri1=75, 
  v0=82, 
  v1=83, 
  degenerate=false 
}
00:37:44: Edge 80 = {
  tri0=40, 
  tri1=41, 
  v0=83, 
  v1=80, 
  degenerate=false 
}
00:37:44: Edge 81 = {
  tri0=41, 
  tri1=42, 
  v0=83, 
  v1=81, 
  degenerate=false 
}
00:37:44: Edge 82 = {
  tri0=42, 
  tri1=77, 
  v0=86, 
  v1=87, 
  degenerate=false 
}
00:37:44: Edge 83 = {
  tri0=42, 
  tri1=43, 
  v0=87, 
  v1=84, 
  degenerate=false 
}
00:37:44: Edge 84 = {
  tri0=43, 
  tri1=44, 
  v0=87, 
  v1=85, 
  degenerate=false 
}
00:37:44: Edge 85 = {
  tri0=44, 
  tri1=79, 
  v0=90, 
  v1=91, 
  degenerate=false 
}
00:37:44: Edge 86 = {
  tri0=44, 
  tri1=45, 
  v0=91, 
  v1=88, 
  degenerate=false 
}
00:37:44: Edge 87 = {
  tri0=45, 
  tri1=46, 
  v0=91, 
  v1=89, 
  degenerate=false 
}
00:37:44: Edge 88 = {
  tri0=46, 
  tri1=81, 
  v0=94, 
  v1=95, 
  degenerate=false 
}
00:37:44: Edge 89 = {
  tri0=46, 
  tri1=47, 
  v0=95, 
  v1=92, 
  degenerate=false 
}
00:37:44: Edge 90 = {
  tri0=47, 
  tri1=48, 
  v0=95, 
  v1=93, 
  degenerate=false 
}
00:37:44: Edge 91 = {
  tri0=48, 
  tri1=83, 
  v0=98, 
  v1=99, 
  degenerate=false 
}
00:37:44: Edge 92 = {
  tri0=48, 
  tri1=49, 
  v0=99, 
  v1=96, 
  degenerate=false 
}
00:37:44: Edge 93 = {
  tri0=49, 
  tri1=50, 
  v0=99, 
  v1=97, 
  degenerate=false 
}
00:37:44: Edge 94 = {
  tri0=50, 
  tri1=85, 
  v0=102, 
  v1=103, 
  degenerate=false 
}
00:37:44: Edge 95 = {
  tri0=50, 
  tri1=51, 
  v0=103, 
  v1=100, 
  degenerate=false 
}
00:37:44: Edge 96 = {
  tri0=51, 
  tri1=52, 
  v0=103, 
  v1=101, 
  degenerate=false 
}
00:37:44: Edge 97 = {
  tri0=52, 
  tri1=87, 
  v0=106, 
  v1=107, 
  degenerate=false 
}
00:37:44: Edge 98 = {
  tri0=52, 
  tri1=53, 
  v0=107, 
  v1=104, 
  degenerate=false 
}
00:37:44: Edge 99 = {
  tri0=53, 
  tri1=54, 
  v0=107, 
  v1=105, 
  degenerate=false 
}
00:37:44: Edge 100 = {
  tri0=54, 
  tri1=89, 
  v0=110, 
  v1=111, 
  degenerate=false 
}
00:37:44: Edge 101 = {
  tri0=54, 
  tri1=55, 
  v0=111, 
  v1=108, 
  degenerate=false 
}
00:37:44: Edge 102 = {
  tri0=55, 
  tri1=56, 
  v0=111, 
  v1=109, 
  degenerate=false 
}
00:37:44: Edge 103 = {
  tri0=56, 
  tri1=91, 
  v0=114, 
  v1=115, 
  degenerate=false 
}
00:37:44: Edge 104 = {
  tri0=56, 
  tri1=57, 
  v0=115, 
  v1=112, 
  degenerate=false 
}
00:37:44: Edge 105 = {
  tri0=57, 
  tri1=58, 
  v0=115, 
  v1=113, 
  degenerate=false 
}
00:37:44: Edge 106 = {
  tri0=58, 
  tri1=93, 
  v0=118, 
  v1=119, 
  degenerate=false 
}
00:37:44: Edge 107 = {
  tri0=58, 
  tri1=59, 
  v0=119, 
  v1=116, 
  degenerate=false 
}
00:37:44: Edge 108 = {
  tri0=59, 
  tri1=60, 
  v0=119, 
  v1=117, 
  degenerate=false 
}
00:37:44: Edge 109 = {
  tri0=60, 
  tri1=95, 
  v0=122, 
  v1=123, 
  degenerate=false 
}
00:37:44: Edge 110 = {
  tri0=60, 
  tri1=61, 
  v0=123, 
  v1=120, 
  degenerate=false 
}
00:37:44: Edge 111 = {
  tri0=61, 
  tri1=62, 
  v0=123, 
  v1=121, 
  degenerate=false 
}
00:37:44: Edge 112 = {
  tri0=62, 
  tri1=97, 
  v0=126, 
  v1=127, 
  degenerate=false 
}
00:37:44: Edge 113 = {
  tri0=62, 
  tri1=63, 
  v0=127, 
  v1=124, 
  degenerate=false 
}
00:37:44: Edge 114 = {
  tri0=63, 
  tri1=64, 
  v0=127, 
  v1=125, 
  degenerate=false 
}
00:37:44: Edge 115 = {
  tri0=64, 
  tri1=99, 
  v0=130, 
  v1=131, 
  degenerate=false 
}
00:37:44: Edge 116 = {
  tri0=64, 
  tri1=65, 
  v0=131, 
  v1=128, 
  degenerate=false 
}
00:37:44: Edge 117 = {
  tri0=65, 
  tri1=66, 
  v0=131, 
  v1=129, 
  degenerate=false 
}
00:37:44: Edge 118 = {
  tri0=66, 
  tri1=101, 
  v0=134, 
  v1=135, 
  degenerate=false 
}
00:37:44: Edge 119 = {
  tri0=66, 
  tri1=67, 
  v0=135, 
  v1=132, 
  degenerate=false 
}
00:37:44: Edge 120 = {
  tri0=67, 
  tri1=4294967295, 
  v0=135, 
  v1=133, 
  degenerate=true 
}
00:37:44: Edge 121 = {
  tri0=68, 
  tri1=103, 
  v0=138, 
  v1=139, 
  degenerate=false 
}
00:37:44: Edge 122 = {
  tri0=68, 
  tri1=69, 
  v0=139, 
  v1=136, 
  degenerate=false 
}
00:37:44: Edge 123 = {
  tri0=68, 
  tri1=4294967295, 
  v0=136, 
  v1=138, 
  degenerate=true 
}
00:37:44: Edge 124 = {
  tri0=69, 
  tri1=70, 
  v0=139, 
  v1=137, 
  degenerate=false 
}
00:37:44: Edge 125 = {
  tri0=70, 
  tri1=105, 
  v0=142, 
  v1=143, 
  degenerate=false 
}
00:37:44: Edge 126 = {
  tri0=70, 
  tri1=71, 
  v0=143, 
  v1=140, 
  degenerate=false 
}
00:37:44: Edge 127 = {
  tri0=71, 
  tri1=72, 
  v0=143, 
  v1=141, 
  degenerate=false 
}
00:37:44: Edge 128 = {
  tri0=72, 
  tri1=107, 
  v0=146, 
  v1=147, 
  degenerate=false 
}
00:37:44: Edge 129 = {
  tri0=72, 
  tri1=73, 
  v0=147, 
  v1=144, 
  degenerate=false 
}
00:37:44: Edge 130 = {
  tri0=73, 
  tri1=74, 
  v0=147, 
  v1=145, 
  degenerate=false 
}
00:37:44: Edge 131 = {
  tri0=74, 
  tri1=109, 
  v0=150, 
  v1=151, 
  degenerate=false 
}
00:37:44: Edge 132 = {
  tri0=74, 
  tri1=75, 
  v0=151, 
  v1=148, 
  degenerate=false 
}
00:37:44: Edge 133 = {
  tri0=75, 
  tri1=76, 
  v0=151, 
  v1=149, 
  degenerate=false 
}
00:37:44: Edge 134 = {
  tri0=76, 
  tri1=111, 
  v0=154, 
  v1=155, 
  degenerate=false 
}
00:37:44: Edge 135 = {
  tri0=76, 
  tri1=77, 
  v0=155, 
  v1=152, 
  degenerate=false 
}
00:37:44: Edge 136 = {
  tri0=77, 
  tri1=78, 
  v0=155, 
  v1=153, 
  degenerate=false 
}
00:37:44: Edge 137 = {
  tri0=78, 
  tri1=113, 
  v0=158, 
  v1=159, 
  degenerate=false 
}
00:37:44: Edge 138 = {
  tri0=78, 
  tri1=79, 
  v0=159, 
  v1=156, 
  degenerate=false 
}
00:37:44: Edge 139 = {
  tri0=79, 
  tri1=80, 
  v0=159, 
  v1=157, 
  degenerate=false 
}
00:37:44: Edge 140 = {
  tri0=80, 
  tri1=115, 
  v0=162, 
  v1=163, 
  degenerate=false 
}
00:37:44: Edge 141 = {
  tri0=80, 
  tri1=81, 
  v0=163, 
  v1=160, 
  degenerate=false 
}
00:37:44: Edge 142 = {
  tri0=81, 
  tri1=82, 
  v0=163, 
  v1=161, 
  degenerate=false 
}
00:37:44: Edge 143 = {
  tri0=82, 
  tri1=117, 
  v0=166, 
  v1=167, 
  degenerate=false 
}
00:37:44: Edge 144 = {
  tri0=82, 
  tri1=83, 
  v0=167, 
  v1=164, 
  degenerate=false 
}
00:37:44: Edge 145 = {
  tri0=83, 
  tri1=84, 
  v0=167, 
  v1=165, 
  degenerate=false 
}
00:37:44: Edge 146 = {
  tri0=84, 
  tri1=119, 
  v0=170, 
  v1=171, 
  degenerate=false 
}
00:37:44: Edge 147 = {
  tri0=84, 
  tri1=85, 
  v0=171, 
  v1=168, 
  degenerate=false 
}
00:37:44: Edge 148 = {
  tri0=85, 
  tri1=86, 
  v0=171, 
  v1=169, 
  degenerate=false 
}
00:37:44: Edge 149 = {
  tri0=86, 
  tri1=121, 
  v0=174, 
  v1=175, 
  degenerate=false 
}
00:37:44: Edge 150 = {
  tri0=86, 
  tri1=87, 
  v0=175, 
  v1=172, 
  degenerate=false 
}
00:37:44: Edge 151 = {
  tri0=87, 
  tri1=88, 
  v0=175, 
  v1=173, 
  degenerate=false 
}
00:37:44: Edge 152 = {
  tri0=88, 
  tri1=123, 
  v0=178, 
  v1=179, 
  degenerate=false 
}
00:37:44: Edge 153 = {
  tri0=88, 
  tri1=89, 
  v0=179, 
  v1=176, 
  degenerate=false 
}
00:37:44: Edge 154 = {
  tri0=89, 
  tri1=90, 
  v0=179, 
  v1=177, 
  degenerate=false 
}
00:37:44: Edge 155 = {
  tri0=90, 
  tri1=125, 
  v0=182, 
  v1=183, 
  degenerate=false 
}
00:37:44: Edge 156 = {
  tri0=90, 
  tri1=91, 
  v0=183, 
  v1=180, 
  degenerate=false 
}
00:37:44: Edge 157 = {
  tri0=91, 
  tri1=92, 
  v0=183, 
  v1=181, 
  degenerate=false 
}
00:37:44: Edge 158 = {
  tri0=92, 
  tri1=127, 
  v0=186, 
  v1=187, 
  degenerate=false 
}
00:37:44: Edge 159 = {
  tri0=92, 
  tri1=93, 
  v0=187, 
  v1=184, 
  degenerate=false 
}
00:37:44: Edge 160 = {
  tri0=93, 
  tri1=94, 
  v0=187, 
  v1=185, 
  degenerate=false 
}
00:37:44: Edge 161 = {
  tri0=94, 
  tri1=129, 
  v0=190, 
  v1=191, 
  degenerate=false 
}
00:37:44: Edge 162 = {
  tri0=94, 
  tri1=95, 
  v0=191, 
  v1=188, 
  degenerate=false 
}
00:37:44: Edge 163 = {
  tri0=95, 
  tri1=96, 
  v0=191, 
  v1=189, 
  degenerate=false 
}
00:37:44: Edge 164 = {
  tri0=96, 
  tri1=131, 
  v0=194, 
  v1=195, 
  degenerate=false 
}
00:37:44: Edge 165 = {
  tri0=96, 
  tri1=97, 
  v0=195, 
  v1=192, 
  degenerate=false 
}
00:37:44: Edge 166 = {
  tri0=97, 
  tri1=98, 
  v0=195, 
  v1=193, 
  degenerate=false 
}
00:37:44: Edge 167 = {
  tri0=98, 
  tri1=133, 
  v0=198, 
  v1=199, 
  degenerate=false 
}
00:37:45: Edge 168 = {
  tri0=98, 
  tri1=99, 
  v0=199, 
  v1=196, 
  degenerate=false 
}
00:37:45: Edge 169 = {
  tri0=99, 
  tri1=100, 
  v0=199, 
  v1=197, 
  degenerate=false 
}
00:37:45: Edge 170 = {
  tri0=100, 
  tri1=135, 
  v0=202, 
  v1=203, 
  degenerate=false 
}
00:37:45: Edge 171 = {
  tri0=100, 
  tri1=101, 
  v0=203, 
  v1=200, 
  degenerate=false 
}
00:37:45: Edge 172 = {
  tri0=101, 
  tri1=4294967295, 
  v0=203, 
  v1=201, 
  degenerate=true 
}
00:37:45: Edge 173 = {
  tri0=102, 
  tri1=137, 
  v0=206, 
  v1=207, 
  degenerate=false 
}
00:37:45: Edge 174 = {
  tri0=102, 
  tri1=103, 
  v0=207, 
  v1=204, 
  degenerate=false 
}
00:37:45: Edge 175 = {
  tri0=102, 
  tri1=4294967295, 
  v0=204, 
  v1=206, 
  degenerate=true 
}
00:37:45: Edge 176 = {
  tri0=103, 
  tri1=104, 
  v0=207, 
  v1=205, 
  degenerate=false 
}
00:37:45: Edge 177 = {
  tri0=104, 
  tri1=139, 
  v0=210, 
  v1=211, 
  degenerate=false 
}
00:37:45: Edge 178 = {
  tri0=104, 
  tri1=105, 
  v0=211, 
  v1=208, 
  degenerate=false 
}
00:37:45: Edge 179 = {
  tri0=105, 
  tri1=106, 
  v0=211, 
  v1=209, 
  degenerate=false 
}
00:37:45: Edge 180 = {
  tri0=106, 
  tri1=141, 
  v0=214, 
  v1=215, 
  degenerate=false 
}
00:37:45: Edge 181 = {
  tri0=106, 
  tri1=107, 
  v0=215, 
  v1=212, 
  degenerate=false 
}
00:37:45: Edge 182 = {
  tri0=107, 
  tri1=108, 
  v0=215, 
  v1=213, 
  degenerate=false 
}
00:37:45: Edge 183 = {
  tri0=108, 
  tri1=143, 
  v0=218, 
  v1=219, 
  degenerate=false 
}
00:37:45: Edge 184 = {
  tri0=108, 
  tri1=109, 
  v0=219, 
  v1=216, 
  degenerate=false 
}
00:37:45: Edge 185 = {
  tri0=109, 
  tri1=110, 
  v0=219, 
  v1=217, 
  degenerate=false 
}
00:37:45: Edge 186 = {
  tri0=110, 
  tri1=145, 
  v0=222, 
  v1=223, 
  degenerate=false 
}
00:37:45: Edge 187 = {
  tri0=110, 
  tri1=111, 
  v0=223, 
  v1=220, 
  degenerate=false 
}
00:37:45: Edge 188 = {
  tri0=111, 
  tri1=112, 
  v0=223, 
  v1=221, 
  degenerate=false 
}
00:37:45: Edge 189 = {
  tri0=112, 
  tri1=147, 
  v0=226, 
  v1=227, 
  degenerate=false 
}
00:37:45: Edge 190 = {
  tri0=112, 
  tri1=113, 
  v0=227, 
  v1=224, 
  degenerate=false 
}
00:37:45: Edge 191 = {
  tri0=113, 
  tri1=114, 
  v0=227, 
  v1=225, 
  degenerate=false 
}
00:37:45: Edge 192 = {
  tri0=114, 
  tri1=149, 
  v0=230, 
  v1=231, 
  degenerate=false 
}
00:37:45: Edge 193 = {
  tri0=114, 
  tri1=115, 
  v0=231, 
  v1=228, 
  degenerate=false 
}
00:37:45: Edge 194 = {
  tri0=115, 
  tri1=116, 
  v0=231, 
  v1=229, 
  degenerate=false 
}
00:37:45: Edge 195 = {
  tri0=116, 
  tri1=151, 
  v0=234, 
  v1=235, 
  degenerate=false 
}
00:37:45: Edge 196 = {
  tri0=116, 
  tri1=117, 
  v0=235, 
  v1=232, 
  degenerate=false 
}
00:37:45: Edge 197 = {
  tri0=117, 
  tri1=118, 
  v0=235, 
  v1=233, 
  degenerate=false 
}
00:37:45: Edge 198 = {
  tri0=118, 
  tri1=153, 
  v0=238, 
  v1=239, 
  degenerate=false 
}
00:37:45: Edge 199 = {
  tri0=118, 
  tri1=119, 
  v0=239, 
  v1=236, 
  degenerate=false 
}
00:37:45: Edge 200 = {
  tri0=119, 
  tri1=120, 
  v0=239, 
  v1=237, 
  degenerate=false 
}
00:37:45: Edge 201 = {
  tri0=120, 
  tri1=155, 
  v0=242, 
  v1=243, 
  degenerate=false 
}
00:37:45: Edge 202 = {
  tri0=120, 
  tri1=121, 
  v0=243, 
  v1=240, 
  degenerate=false 
}
00:37:45: Edge 203 = {
  tri0=121, 
  tri1=122, 
  v0=243, 
  v1=241, 
  degenerate=false 
}
00:37:45: Edge 204 = {
  tri0=122, 
  tri1=157, 
  v0=246, 
  v1=247, 
  degenerate=false 
}
00:37:45: Edge 205 = {
  tri0=122, 
  tri1=123, 
  v0=247, 
  v1=244, 
  degenerate=false 
}
00:37:45: Edge 206 = {
  tri0=123, 
  tri1=124, 
  v0=247, 
  v1=245, 
  degenerate=false 
}
00:37:45: Edge 207 = {
  tri0=124, 
  tri1=159, 
  v0=250, 
  v1=251, 
  degenerate=false 
}
00:37:45: Edge 208 = {
  tri0=124, 
  tri1=125, 
  v0=251, 
  v1=248, 
  degenerate=false 
}
00:37:45: Edge 209 = {
  tri0=125, 
  tri1=126, 
  v0=251, 
  v1=249, 
  degenerate=false 
}
00:37:45: Edge 210 = {
  tri0=126, 
  tri1=161, 
  v0=254, 
  v1=255, 
  degenerate=false 
}
00:37:45: Edge 211 = {
  tri0=126, 
  tri1=127, 
  v0=255, 
  v1=252, 
  degenerate=false 
}
00:37:45: Edge 212 = {
  tri0=127, 
  tri1=128, 
  v0=255, 
  v1=253, 
  degenerate=false 
}
00:37:45: Edge 213 = {
  tri0=128, 
  tri1=163, 
  v0=258, 
  v1=259, 
  degenerate=false 
}
00:37:45: Edge 214 = {
  tri0=128, 
  tri1=129, 
  v0=259, 
  v1=256, 
  degenerate=false 
}
00:37:45: Edge 215 = {
  tri0=129, 
  tri1=130, 
  v0=259, 
  v1=257, 
  degenerate=false 
}
00:37:45: Edge 216 = {
  tri0=130, 
  tri1=165, 
  v0=262, 
  v1=263, 
  degenerate=false 
}
00:37:45: Edge 217 = {
  tri0=130, 
  tri1=131, 
  v0=263, 
  v1=260, 
  degenerate=false 
}
00:37:45: Edge 218 = {
  tri0=131, 
  tri1=132, 
  v0=263, 
  v1=261, 
  degenerate=false 
}
00:37:45: Edge 219 = {
  tri0=132, 
  tri1=167, 
  v0=266, 
  v1=267, 
  degenerate=false 
}
00:37:45: Edge 220 = {
  tri0=132, 
  tri1=133, 
  v0=267, 
  v1=264, 
  degenerate=false 
}
00:37:45: Edge 221 = {
  tri0=133, 
  tri1=134, 
  v0=267, 
  v1=265, 
  degenerate=false 
}
00:37:45: Edge 222 = {
  tri0=134, 
  tri1=169, 
  v0=270, 
  v1=271, 
  degenerate=false 
}
00:37:45: Edge 223 = {
  tri0=134, 
  tri1=135, 
  v0=271, 
  v1=268, 
  degenerate=false 
}
00:37:45: Edge 224 = {
  tri0=135, 
  tri1=4294967295, 
  v0=271, 
  v1=269, 
  degenerate=true 
}
00:37:45: Edge 225 = {
  tri0=136, 
  tri1=171, 
  v0=274, 
  v1=275, 
  degenerate=false 
}
00:37:45: Edge 226 = {
  tri0=136, 
  tri1=137, 
  v0=275, 
  v1=272, 
  degenerate=false 
}
00:37:45: Edge 227 = {
  tri0=136, 
  tri1=4294967295, 
  v0=272, 
  v1=274, 
  degenerate=true 
}
00:37:45: Edge 228 = {
  tri0=137, 
  tri1=138, 
  v0=275, 
  v1=273, 
  degenerate=false 
}
00:37:45: Edge 229 = {
  tri0=138, 
  tri1=173, 
  v0=278, 
  v1=279, 
  degenerate=false 
}
00:37:45: Edge 230 = {
  tri0=138, 
  tri1=139, 
  v0=279, 
  v1=276, 
  degenerate=false 
}
00:37:45: Edge 231 = {
  tri0=139, 
  tri1=140, 
  v0=279, 
  v1=277, 
  degenerate=false 
}
00:37:45: Edge 232 = {
  tri0=140, 
  tri1=175, 
  v0=282, 
  v1=283, 
  degenerate=false 
}
00:37:45: Edge 233 = {
  tri0=140, 
  tri1=141, 
  v0=283, 
  v1=280, 
  degenerate=false 
}
00:37:45: Edge 234 = {
  tri0=141, 
  tri1=142, 
  v0=283, 
  v1=281, 
  degenerate=false 
}
00:37:45: Edge 235 = {
  tri0=142, 
  tri1=177, 
  v0=286, 
  v1=287, 
  degenerate=false 
}
00:37:45: Edge 236 = {
  tri0=142, 
  tri1=143, 
  v0=287, 
  v1=284, 
  degenerate=false 
}
00:37:45: Edge 237 = {
  tri0=143, 
  tri1=144, 
  v0=287, 
  v1=285, 
  degenerate=false 
}
00:37:45: Edge 238 = {
  tri0=144, 
  tri1=179, 
  v0=290, 
  v1=291, 
  degenerate=false 
}
00:37:45: Edge 239 = {
  tri0=144, 
  tri1=145, 
  v0=291, 
  v1=288, 
  degenerate=false 
}
00:37:45: Edge 240 = {
  tri0=145, 
  tri1=146, 
  v0=291, 
  v1=289, 
  degenerate=false 
}
00:37:45: Edge 241 = {
  tri0=146, 
  tri1=181, 
  v0=294, 
  v1=295, 
  degenerate=false 
}
00:37:45: Edge 242 = {
  tri0=146, 
  tri1=147, 
  v0=295, 
  v1=292, 
  degenerate=false 
}
00:37:45: Edge 243 = {
  tri0=147, 
  tri1=148, 
  v0=295, 
  v1=293, 
  degenerate=false 
}
00:37:45: Edge 244 = {
  tri0=148, 
  tri1=183, 
  v0=298, 
  v1=299, 
  degenerate=false 
}
00:37:45: Edge 245 = {
  tri0=148, 
  tri1=149, 
  v0=299, 
  v1=296, 
  degenerate=false 
}
00:37:45: Edge 246 = {
  tri0=149, 
  tri1=150, 
  v0=299, 
  v1=297, 
  degenerate=false 
}
00:37:45: Edge 247 = {
